TIPO_PERSONA,EDAD,SEXO,MONTO_PRESTAMO,PLAZO,TASA_INTERES,CASA_PH,SEGURO,TRABAJADOR,DIRECTIVO,PRIMER_PRESTAMO,HIPOTECA_registrada,Cuenta_GARANTIA,RIESGO_INDIVIDUAL
1,44,0,100000,84,13.16,2,0,0,0,1,1,1,1
1,60,1,55000,72,15,2,0,0,0,1,0,0,1
1,43,0,15000,36,36.28,1,0,0,0,1,0,0,1
1,62,0,13000,48,24.08,2,0,0,0,1,0,0,1
1,62,0,20100,60,20.34,1,0,0,0,1,0,0,1
1,37,0,2000,10,12.68,1,0,0,0,1,0,0,1
1,44,0,522,12,12.68,1,0,0,0,0,1,1,1
1,69,1,3307,24,12.68,1,0,0,0,1,0,1,1
1,66,1,41500,64,17,1,0,0,0,1,0,0,1
1,32,0,429,4,12.68,1,0,0,0,1,0,0,1
1,71,0,10000,24,28.77,2,0,0,1,1,0,0,1
1,36,1,25000,36,28.77,1,0,0,0,1,0,0,1
1,50,1,6597,24,19.56,1,0,0,0,1,0,0,1
1,47,1,30100,24,26.01,2,0,0,0,1,0,0,1
1,51,0,56500,72,15,1,0,0,0,1,0,0,1
1,55,0,25000,72,17,1,0,0,0,1,0,0,1
1,48,0,966,12,12.68,1,0,0,0,1,0,0,1
1,59,1,1000,10,12.68,1,0,0,0,1,0,0,1
1,50,0,1190,12,12.68,1,0,0,0,1,0,0,1
1,41,1,52000,72,15,1,0,0,0,1,0,0,1
1,58,0,9828,13,19.56,1,0,0,0,1,0,0,1
1,60,1,7500,24,16.98,2,0,0,0,1,0,0,1
1,60,1,1200,12,50.96,1,0,0,0,1,0,0,4
1,32,0,4000,12,35.89,1,0,0,0,1,0,0,1
1,37,0,2500,12,16.98,1,0,0,0,1,0,0,1
1,44,1,2205,11,12.68,1,0,0,0,1,0,0,1
1,30,0,9379,48,19.56,1,0,0,0,1,0,0,1
1,47,1,4000,12,19.56,1,0,0,0,1,1,1,1
1,47,1,3000,12,19.56,1,0,0,0,0,0,1,1
1,42,1,31016,84,16.49,2,0,0,0,1,0,0,4
1,43,0,1849,12,12.68,1,0,0,0,1,0,0,1
1,43,0,1500,12,12.68,1,0,0,0,1,0,0,1
1,40,0,99000,121,12,2,0,0,0,0,1,1,1
1,60,0,27500,72,15,1,0,0,0,1,0,0,1
1,61,1,10000,24,39.46,1,0,0,0,1,0,0,1
1,44,0,50000,60,28.83,1,0,0,0,1,0,0,1
1,28,0,1767,15,12.68,1,0,0,0,1,1,1,2
1,50,0,50000,48,28.83,2,0,0,0,1,0,0,1
1,50,0,13500,36,31.58,2,0,0,0,1,0,0,1
1,63,0,487,7,12.68,1,0,0,0,1,0,1,1
1,63,0,400,7,12.68,1,0,0,0,1,0,1,1
1,59,0,47000,72,17,2,0,0,0,0,0,0,1
1,52,0,5000,36,16.98,2,0,0,0,1,0,0,1
1,40,0,41500,72,17,1,0,0,0,1,0,0,1
1,45,0,1200,10,52.96,1,0,0,0,0,0,0,1
1,52,1,253000,96,13.16,2,1,0,0,1,1,1,1
1,40,0,82000,84,16.7,1,0,0,0,0,0,0,1
1,40,0,90000,84,13.16,1,0,0,0,1,1,1,1
1,58,0,33500,72,15,1,0,0,0,1,0,0,1
1,44,0,21000,5,31.58,2,0,0,0,1,0,0,1
1,44,0,400000,72,13,2,0,0,0,1,0,0,1
1,36,0,51000,72,14.5,1,0,0,0,1,0,0,1
1,56,0,3900,28,16.98,2,0,0,0,1,0,0,1
1,67,0,964,12,12.68,1,0,0,0,1,0,0,4
1,51,0,1715,18,12.68,1,0,0,0,1,0,0,1
1,63,0,1784,12,12.68,1,0,0,0,1,0,0,1
1,42,0,51000,72,15,1,0,0,0,1,0,0,1
1,42,0,55000,72,15,2,0,0,0,1,0,0,1
1,51,0,6056,9,16.98,2,0,0,0,1,0,0,1
1,62,1,1357,10,12.68,1,0,0,0,1,0,0,1
1,55,1,16000,24,30.58,2,0,0,0,1,0,0,1
1,57,1,43000,72,15,1,0,0,0,1,0,0,1
1,67,0,1770,12,12.68,1,0,0,0,1,0,0,1
1,31,0,1828,3,12.68,1,0,0,0,1,0,0,1
1,48,0,1500,15,12.68,1,0,0,0,1,0,0,4
1,49,0,1669,6,12.68,1,0,0,0,1,0,0,1
1,60,1,15000,24,25.21,2,0,0,0,1,0,0,1
1,58,0,39000,96,15,2,0,0,0,1,0,0,1
1,45,0,1750,6,12.68,1,0,0,0,1,0,1,1
1,45,0,1722,6,12.68,1,0,0,0,1,0,1,1
1,62,1,1700,10,12.68,1,0,0,0,1,0,0,1
1,53,1,2273,18,12.68,1,0,0,0,1,0,0,1
1,50,0,1811,12,12.68,1,0,0,0,1,0,0,1
1,31,0,23157.3,60,28.77,2,0,0,0,1,1,1,2
1,45,0,10050,18,28.77,1,0,0,0,1,0,0,1
1,63,0,571,8,12.68,1,0,0,0,1,1,1,1
1,49,0,5000,24,35.89,1,0,0,0,1,0,0,1
1,53,0,188000,84,13.16,2,0,0,0,1,1,1,1
1,52,0,43000,48,20.34,2,0,0,0,1,0,0,1
1,52,0,35000,48,24.08,1,0,0,0,1,0,0,1
1,62,0,21029.13,98,16.8,2,0,0,0,1,0,0,1
1,67,0,159426.51,72,19.5,2,0,0,0,1,1,1,3
1,27,0,10000,36,16.98,2,0,0,0,1,0,0,1
1,57,0,1762,6,12.68,1,0,0,0,1,0,0,1
1,50,1,30000,18,30.55,1,0,0,0,1,0,0,1
1,29,0,7000,18,19.56,1,0,0,0,0,0,0,1
1,62,1,9000,18,28.77,2,0,0,0,1,0,0,1
1,61,0,24500,100,19.95,1,0,0,0,1,0,0,2
1,36,0,3000,18,52.96,1,0,0,0,1,0,0,1
1,68,0,1710,12,12.68,1,0,0,0,1,0,0,1
1,28,0,937,4,12.68,1,0,0,1,1,0,0,1
1,28,0,994,6,12.68,1,0,0,1,1,0,0,1
1,53,0,47000,72,15,1,0,0,0,1,0,0,1
1,54,1,4300,24,16.98,2,0,0,0,1,0,0,1
1,46,1,52000,72,15,1,0,0,0,1,0,0,1
1,57,1,44000,72,17,1,0,0,0,1,0,0,1
1,38,0,9000,24,32.33,2,0,0,0,1,0,0,1
1,42,0,25000,48,32.55,2,0,0,0,1,0,0,1
1,62,0,3900,36,16.98,2,0,0,0,1,0,0,1
1,60,1,2500,12,15.6,2,0,0,0,1,0,0,1
1,50,1,1605,16,12.68,1,0,0,0,1,0,0,1
1,58,1,33000,72,17,1,0,0,0,1,0,0,1
1,52,1,21000,46,36.28,2,0,0,0,1,1,1,1
1,52,1,300000,84,15.92,2,0,0,0,1,1,1,1
1,63,1,30000,42,17,1,0,0,0,1,0,0,1
1,46,0,1733,12,12.68,1,0,0,0,1,0,0,4
1,41,0,2000,12,50.96,1,0,0,0,1,0,0,1
1,36,0,2630,10,12.68,1,0,0,0,1,0,0,1
1,65,0,1000,6,12.68,1,0,0,0,1,0,0,1
1,44,0,2620,12,16.98,2,0,0,0,1,0,0,1
1,53,0,2279,14,16.98,2,0,0,0,1,0,0,1
1,38,0,1010,12,12.68,1,0,0,0,1,0,0,1
1,54,0,12000,56,41.96,2,0,0,0,1,0,0,3
1,54,0,50000,30,23.94,2,0,0,0,1,0,0,3
1,63,0,8470,48,16.98,2,0,0,0,1,0,0,1
1,37,1,30000,60,17,1,0,0,0,0,0,0,1
1,43,0,500,6,12.68,1,0,0,0,1,0,0,1
1,62,0,2895,12,16.98,2,0,0,0,1,0,0,1
1,31,0,683,6,12.68,1,0,0,0,1,0,0,1
1,33,0,2437.84,12,12.68,1,0,0,0,1,0,0,1
1,53,0,49500,72,15,1,0,0,0,1,0,0,1
1,53,0,47500,72,15,1,0,0,0,1,0,0,1
1,59,1,40000,72,17,1,0,0,0,1,0,0,1
1,59,1,25000,72,17,1,0,0,0,1,0,0,1
1,55,1,46000,72,15,1,0,0,0,1,0,0,1
1,45,0,787,9,12.68,1,0,0,0,1,0,0,1
1,74,1,1594,12,12.68,1,0,0,0,1,0,0,1
1,31,0,1359,12,12.68,1,0,0,0,1,0,0,1
1,51,1,40000,84,17,2,0,0,0,0,0,0,1
1,59,0,50500,72,15,1,0,0,0,1,0,0,1
1,60,1,1500,18,52.96,1,0,0,0,0,0,0,1
1,60,1,1545,12,12.68,1,0,0,0,1,0,0,1
1,65,0,1500,12,12.68,1,0,0,0,1,1,1,1
1,69,0,2290,18,12.68,1,0,0,0,1,0,0,1
1,47,1,51000,72,15,1,0,0,0,1,0,0,1
1,48,0,500,4,16.98,1,0,0,0,1,0,0,1
1,42,0,1565,12,12.68,1,0,0,0,1,0,0,1
1,49,1,1500,6,12.68,1,0,0,0,1,0,0,1
1,43,0,6000,24,32.33,1,0,0,0,1,0,0,1
1,70,1,3880,12,16.98,2,0,0,0,1,0,0,1
1,53,1,1000,3,12.68,1,0,0,0,1,0,0,1
1,56,0,5000,24,24.08,1,0,0,0,1,0,0,1
1,52,0,700,7,50.96,1,0,0,0,0,0,0,1
1,33,0,20100,25,25.21,1,0,0,0,1,0,0,1
1,67,1,2500,8,12.68,1,0,0,0,1,0,0,1
1,29,1,100000,84,13.16,1,0,0,0,0,1,1,1
1,55,1,50000,60,28.83,2,0,0,0,1,0,0,1
1,47,1,1500,12,12.68,1,0,0,0,1,0,0,1
1,47,0,30000,48,30.55,1,0,0,0,1,0,0,1
1,29,1,1040,12,12.68,1,0,0,0,1,0,0,1
1,34,0,70000,72,16.7,1,0,0,0,0,0,0,1
1,34,0,90000,84,13.16,1,0,0,0,1,1,1,1
1,53,1,800000,84,14.24,1,0,0,0,1,1,1,1
1,53,1,50000,1,36.28,2,0,0,0,1,0,0,1
1,53,1,200000,36,18.37,1,0,0,0,1,0,0,1
1,44,0,2529,24,12.68,1,0,0,0,1,1,1,1
1,49,0,1430,12,12.68,1,0,0,0,1,0,0,1
1,38,0,1681,15,12.68,1,0,0,0,1,0,0,1
1,32,0,1580,11,12.68,1,0,0,0,1,0,0,1
1,60,0,864,9,12.68,1,0,0,0,1,0,0,2
1,67,1,1500,12,39.45,2,0,0,0,1,0,0,4
1,53,0,5000,12,45.35,2,0,0,0,1,0,0,1
1,69,1,40000,72,17,1,0,0,0,1,0,0,1
1,58,1,600,6,39.45,1,0,0,0,1,0,0,1
1,44,1,10500,60,25.76,1,0,0,0,1,0,0,1
1,47,1,1636,6,12.68,1,0,0,0,1,0,0,4
1,56,0,30000,72,17,1,0,0,0,1,0,0,1
1,46,1,10000,24,24.08,1,0,0,0,0,0,0,1
1,45,0,750,6,12.68,1,0,0,0,1,0,0,1
1,56,1,38000,72,15,1,0,0,0,1,0,0,3
1,41,1,1500,18,16.98,2,0,0,0,1,0,0,1
1,33,0,8000,18,28.77,2,0,0,0,1,0,0,1
1,39,0,1500,9,12.68,1,0,0,0,1,0,0,1
1,47,1,10000,12,19.56,1,0,0,0,1,0,0,1
1,54,0,61000,72,15,1,0,0,0,1,0,0,1
1,57,0,5480,24,16.98,1,0,0,0,1,0,0,1
1,52,0,948,6,12.68,1,0,0,0,1,1,1,1
1,31,0,659,6,12.68,1,0,0,0,1,0,0,1
1,46,0,30000,60,17,2,0,0,0,1,0,0,1
1,56,0,3100,18,50.96,1,0,0,0,1,0,0,1
1,41,0,8000,24,35.89,1,0,0,0,1,0,0,1
1,39,0,55000,8,21.63,1,0,0,0,1,1,1,1
1,55,1,44500,72,15.5,1,0,0,0,1,0,0,1
1,58,1,20050,48,28.77,2,0,0,0,1,0,0,1
1,73,1,1459,6,12.68,1,0,0,0,1,0,0,1
1,49,0,12200,66,24.41,1,0,0,0,1,0,0,1
1,73,1,1000,6,12.68,1,0,0,0,1,0,0,1
1,42,0,48500,72,15,1,0,0,0,1,0,0,1
1,48,0,1500,10,19.56,1,0,0,0,1,0,0,1
1,55,0,15000,4,34.78,1,0,0,0,1,0,0,1
1,35,0,30000,36,32.55,1,0,0,0,1,0,0,1
1,35,0,2000,12,50.96,1,0,0,0,1,0,0,1
1,62,1,200,2,12.68,1,0,0,0,1,0,0,1
1,37,1,2000,18,12.68,1,0,0,0,1,0,0,1
1,55,1,10200,48,25.76,1,0,0,0,1,0,0,1
1,53,0,32500,72,15,1,0,0,0,1,0,0,1
1,72,0,1000,6,12.68,1,0,0,0,1,0,0,1
1,48,0,12000,36,24.08,2,0,0,0,1,0,0,1
1,35,0,22500,28,17,1,0,0,0,1,0,0,1
1,35,0,26000,36,17,1,0,0,0,0,0,0,1
1,52,0,3000,18,19.56,1,0,0,0,1,0,0,1
1,64,0,1200,6,12.68,1,0,0,0,1,0,0,1
1,40,0,336,4,12.68,1,0,0,0,1,0,0,1
1,35,0,1485,12,12.68,1,0,0,0,1,0,0,1
1,70,1,26000,42,17,1,0,0,0,1,0,0,1
1,55,1,162,3,12.68,1,0,0,0,1,0,0,1
1,63,0,1444,8,12.68,1,0,0,0,1,0,0,1
1,38,1,21000,75,19.95,1,0,0,0,1,0,0,1
1,39,0,548,3,12.68,1,0,0,0,1,0,0,1
1,21,1,1530,14,12.68,1,0,0,0,1,0,0,1
1,41,1,500,6,12.68,1,0,0,0,0,0,0,1
1,66,0,1225,10,12.68,1,0,0,0,1,0,0,1
1,66,0,718.35,8,12.68,1,0,0,0,1,0,0,1
1,66,0,565,8,12.68,1,0,0,0,1,0,0,1
1,60,0,5000,42,27.68,1,0,0,0,1,0,0,1
1,28,1,3000,12,35.89,1,0,0,0,1,0,0,1
1,28,1,500,4,39.45,1,0,0,0,1,0,0,1
1,28,1,500,4,39.45,1,0,0,0,1,0,0,1
1,40,1,1100,10,12.68,1,0,0,0,1,0,0,1
1,38,0,68500,72,15,1,0,0,0,1,0,0,1
1,28,1,25000,48,28.77,2,0,0,0,0,0,0,4
1,35,1,10100,36,32.33,1,0,0,0,0,0,0,1
1,45,0,10100,30,28.77,1,0,0,0,0,0,0,1
1,51,0,459,4,12.68,1,0,0,0,1,0,0,1
1,67,1,22000,12,20.34,2,0,0,0,1,0,0,1
1,54,0,12500,48,24.41,2,0,0,0,1,0,0,1
1,19,0,1492,12,12.68,1,0,0,0,0,0,0,1
1,21,0,1470,9,12.68,1,0,0,0,1,0,0,1
1,39,0,46000,72,15,1,0,0,0,1,0,0,1
1,53,0,3000,2,16.98,1,0,0,0,1,0,0,1
1,53,0,3000,2,16.98,1,0,0,0,1,0,0,1
1,30,0,1637,8,12.68,1,0,0,0,1,0,0,2
1,46,0,5000,24,27.68,1,0,0,0,1,0,0,1
1,34,1,27500,60,17,1,0,0,0,1,0,0,1
1,56,0,9402,36,12.68,1,0,0,0,1,0,0,1
1,53,1,9899,12,19.56,1,0,0,0,1,0,0,1
1,59,0,1500,10,16.98,2,0,0,0,1,0,0,1
1,65,0,571,8,12.68,1,0,0,0,1,0,0,1
1,44,1,53000,72,15,1,0,0,0,1,0,0,1
1,23,1,1532,10,12.68,1,0,0,0,1,1,1,1
1,23,1,1379,10,12.68,1,0,0,0,1,0,1,1
1,51,0,277,3,12.68,1,0,0,0,1,0,0,1
1,51,0,249,2,12.68,1,0,0,0,1,0,0,1
1,45,1,25000,36,28.77,2,0,0,0,1,0,0,1
1,54,1,1443.97,5,12.68,1,0,0,0,1,0,0,1
1,34,1,1544,16,12.68,1,0,0,0,1,1,1,4
1,62,0,3269,12,16.98,2,0,0,0,1,0,0,1
1,55,0,1500,13,39.45,1,0,0,0,0,0,0,1
1,32,1,1200,12,12.68,1,0,0,0,1,0,0,1
1,35,0,1425,8,12.68,1,0,0,0,1,0,0,4
1,25,1,1488,6,12.68,1,0,0,0,1,0,0,1
1,47,0,1165,8,12.68,1,0,0,0,1,0,0,2
1,67,0,1454,6,12.68,1,0,0,0,1,0,0,1
1,67,0,1540,6,12.68,1,0,0,0,1,0,0,1
1,70,0,6000,8,19.56,1,0,0,0,1,0,0,1
1,34,0,10000,24,32.33,2,0,0,0,1,0,0,1
1,42,1,1537,12,12.68,1,0,0,0,1,0,0,1
1,67,0,2500,18,12.68,1,0,0,0,1,0,0,1
1,55,0,7500,24,28.77,2,0,0,0,1,0,0,1
1,51,0,1080,9,12.68,1,0,0,0,1,0,0,1
1,60,1,366,5,12.68,1,0,0,0,1,0,0,1
1,29,0,1300,9,12.68,1,0,0,0,1,0,0,4
1,22,1,10000,18,39.46,1,0,0,0,0,0,0,1
1,46,1,1500,10,12.68,1,0,0,0,0,0,0,1
1,51,1,80000,42,16.79,2,0,0,0,1,1,1,1
1,51,1,150000,12,14.5,1,0,0,0,1,0,1,1
1,65,1,1451,12,12.68,1,0,0,0,1,0,0,1
1,68,1,2172,16,12.68,1,0,0,0,1,0,0,1
1,49,0,10000,36,19.56,1,0,0,0,0,1,1,1
1,49,1,20000,48,30.81,2,0,0,0,1,0,0,3
1,33,0,40000,70,15,2,0,0,0,0,1,1,1
1,34,0,30000,36,15,1,0,0,0,1,0,0,1
1,63,0,25000,60,19.95,2,0,0,0,0,0,0,3
1,28,0,1100,12,12.68,1,0,0,0,1,0,0,1
1,67,1,2800,10,12.68,1,0,0,0,1,0,0,1
1,66,0,15000,36,36.28,2,0,0,0,1,0,0,1
1,61,0,32500,72,16,1,0,0,0,1,0,0,1
1,63,1,600,6,12.68,1,0,0,0,1,0,0,4
1,51,0,1299.4,12,12.68,1,0,0,0,1,1,1,1
1,54,1,30000,30,30.55,2,0,0,0,0,0,0,1
1,35,0,1649,12,12.68,1,0,0,0,1,0,0,1
1,35,0,14000,24,25.21,2,0,0,0,1,0,0,1
1,60,0,17000,72,23.07,1,0,0,0,1,0,0,1
1,32,0,3000,18,35.89,2,0,0,0,0,0,0,1
1,52,0,42000,72,15,1,0,0,0,1,0,0,1
1,63,0,150000,84,15,2,0,0,0,1,1,1,1
1,39,0,12000,11,25.76,1,0,0,0,1,0,0,1
1,39,0,930,3,12.68,1,0,0,0,1,0,0,1
1,62,1,42000,84,15,2,0,0,0,1,0,0,1
1,36,0,2800,18,16.98,1,0,0,0,1,0,0,1
1,68,0,1804,4,12.68,1,0,0,0,1,0,0,1
1,46,0,12500,60,24.41,1,0,0,0,1,0,0,1
1,37,0,1000,8,16.98,1,0,0,0,1,0,0,1
1,39,0,3000,12,50.96,1,0,0,0,1,0,0,1
1,33,0,1464,12,12.68,1,0,0,0,1,0,1,1
1,48,1,20100,48,28.51,1,0,0,0,1,0,0,1
1,40,1,51000,72,15,1,0,0,0,1,0,0,1
1,53,0,1000,6,12.68,1,0,0,0,1,0,0,1
1,60,0,1400,12,12.68,1,0,0,0,1,0,0,1
1,38,0,1455,11,12.68,1,0,0,0,0,0,0,1
1,71,0,1200,12,12.68,1,0,0,0,1,0,0,1
1,60,0,1000,10,12.68,1,0,0,0,1,0,0,1
1,52,1,4215,24,19.56,1,0,0,0,1,1,1,1
1,39,0,1500,12,19.56,1,0,0,0,1,0,0,1
1,39,0,1500,3,19.56,1,0,0,0,1,0,0,1
1,54,0,1394,6,12.68,1,0,0,0,1,0,0,1
1,56,0,22000,36,20.34,1,0,0,0,1,0,0,1
1,62,1,2000,12,16.98,1,0,0,0,1,0,0,1
1,50,1,21000,48,28.77,2,0,0,0,1,0,0,1
1,63,0,707,4,12.68,1,0,0,0,0,0,0,1
1,49,0,20000,24,19.56,1,0,0,0,1,0,0,1
1,43,1,361,4,12.68,1,0,0,0,1,0,0,1
1,51,0,35000,36,25.21,2,0,0,0,1,0,0,1
1,60,0,3270,30,16.98,2,0,0,0,1,0,0,1
1,63,1,69000,60,15,1,0,0,0,1,0,0,1
1,33,1,3200,12,16.98,2,0,0,0,1,0,0,1
1,42,1,1841,10,12.68,1,0,0,0,1,0,0,1
1,63,0,3946,12,12.68,1,0,0,0,1,0,0,1
1,63,0,3888,12,12.68,1,0,0,0,1,0,0,1
1,65,1,1400,10,12.68,1,0,0,0,1,1,1,1
1,68,0,1385,12,12.68,1,0,0,0,1,0,0,1
1,51,1,51000,72,15,1,0,0,0,1,0,0,1
1,56,0,1569,15,12.68,1,0,0,0,1,0,0,1
1,27,1,400,5,12.68,1,0,0,0,1,0,0,1
1,53,1,1454,10,12.68,1,0,0,0,1,0,0,1
1,61,0,1000,8,12.68,1,0,0,0,1,0,0,1
1,62,1,38000,48,17,1,0,0,0,1,0,0,1
1,64,0,9000,45,25.76,1,0,0,0,1,0,0,1
1,48,0,55000,72,15,1,0,0,0,1,0,0,1
1,54,0,1496,6,12.68,1,0,0,0,1,1,1,1
1,64,1,33500,72,17,1,0,0,0,1,0,0,1
1,51,1,1385,10,12.68,1,0,0,0,1,0,0,1
1,64,0,10000,17,19.56,1,0,0,0,1,0,0,1
1,70,0,1319,12,12.68,1,0,0,0,1,0,0,1
1,55,1,10100,12,34.78,1,0,0,0,1,0,0,1
1,58,1,35000,72,15,1,0,0,0,1,0,0,1
1,38,0,4000,11,30.71,1,0,0,0,1,0,0,1
1,41,0,45000,88,15,2,0,0,0,1,0,0,1
1,42,1,3000,12,16.98,2,0,0,0,1,0,0,1
1,26,0,1000,18,12.68,1,0,0,0,0,0,0,1
1,49,1,5000,12,39.46,1,0,0,0,1,0,0,1
1,60,0,1000,15,12.68,1,0,0,0,0,0,1,1
1,62,1,51000,72,15.5,1,0,0,0,1,0,0,1
1,57,0,40100,60,16.7,1,0,0,0,1,0,0,1
1,67,1,1000,13,12.68,1,0,0,0,1,0,1,4
1,32,0,63000,82,16.7,2,0,0,0,1,0,1,1
1,43,0,53000,72,15,1,0,0,0,1,0,0,1
1,48,1,3210,12,16.98,2,0,0,0,1,0,0,1
1,66,1,60000,30,23.94,1,0,0,0,1,0,0,1
1,35,1,1467,12,12.68,1,0,0,0,1,0,0,1
1,38,1,3000,4,30.71,1,0,0,0,1,0,0,1
1,38,1,10000,12,25.76,1,0,0,0,1,0,0,1
1,53,0,1700,12,50.96,1,0,0,0,0,0,0,1
1,30,1,5000,10,35.89,1,0,0,0,1,0,0,1
1,67,0,2985,25,19.56,1,0,0,0,1,0,0,1
1,51,0,49000,72,15,1,0,0,0,0,0,0,1
1,39,0,1375,4,12.68,1,0,0,0,1,0,0,4
1,33,1,123000,60,19.29,2,0,0,0,1,1,1,1
1,33,1,30000,36,27.03,2,0,0,0,1,1,1,1
1,43,0,170000,72,19.29,2,0,0,0,1,1,1,4
1,63,1,1386,6,12.68,1,0,0,0,0,0,0,1
1,51,1,33500,72,17,1,0,0,0,1,0,0,1
1,29,0,3000,12,35.89,2,0,0,0,0,0,0,1
1,40,0,257,4,12.68,1,0,0,0,1,0,0,1
1,53,1,1500,17,12.68,1,0,0,0,1,0,0,1
1,51,0,25000,48,17,1,0,0,0,1,0,0,1
1,43,1,150000,54,21.37,1,0,0,0,1,1,1,1
1,42,0,1403,12,12.68,1,0,0,0,1,0,0,1
1,41,0,21000,36,27.03,1,0,0,0,1,1,1,1
1,41,0,12000,30,27.03,1,0,0,0,1,0,0,1
1,41,0,190000,84,14,1,0,0,0,1,1,1,1
1,43,1,5000,18,35.89,2,0,0,0,1,0,0,4
1,68,1,3128,24,12.68,1,0,0,0,1,1,1,1
1,43,0,54000,72,15,1,0,0,0,1,0,0,1
1,56,1,10000,50,25.76,1,0,0,0,1,0,0,1
1,42,0,4000,12,35.89,2,0,0,0,1,0,0,1
1,49,1,650,12,12.68,1,0,0,0,1,0,0,4
1,59,0,24000,72,15,1,0,0,0,0,0,0,1
1,31,0,700,4,12.68,1,0,0,0,1,0,0,1
1,63,0,1466,6,12.68,1,0,0,0,1,0,0,1
1,27,1,1385,13,12.68,1,0,0,0,1,0,0,4
1,65,1,1190,12,12.68,1,0,0,0,1,0,0,1
1,45,1,34500,72,15,1,0,0,0,1,0,0,1
1,31,0,1392,12,12.68,1,0,0,0,1,1,1,1
1,61,0,800,6,12.68,1,0,0,0,1,0,0,1
1,61,0,1700,10,16.98,2,0,0,0,1,0,0,1
1,46,0,261,3,12.68,1,0,0,0,0,0,0,1
1,52,0,1800,12,16.98,1,0,0,0,1,0,0,1
1,23,1,1308,4,12.68,1,0,0,0,1,0,0,4
1,55,0,1331,12,12.68,1,0,0,0,1,0,0,1
1,50,0,1000,12,12.68,1,0,0,0,1,0,0,4
1,58,0,90000,73,18.37,2,0,0,0,1,1,1,3
1,48,0,20000,36,28.77,2,0,0,0,1,0,0,3
1,36,0,1480,18,12.68,1,0,0,0,1,0,0,1
1,50,0,2000,12,50.96,1,0,0,0,1,0,0,1
1,29,1,1265,10,12.68,1,0,0,0,0,0,0,1
1,51,1,17000,18,25.21,2,0,0,0,1,0,0,1
1,53,1,1800,18,52.96,1,0,0,0,1,0,0,1
1,49,1,1177,12,12.68,1,0,0,0,1,0,0,4
1,41,0,45000,48,28.83,1,0,0,0,1,0,0,1
1,31,0,13500,18,28.77,1,0,0,0,1,0,0,1
1,56,0,1500,18,19.56,1,0,0,0,0,0,1,1
1,48,1,6200,29,36.28,2,0,0,0,1,0,0,1
1,48,1,18200,36,32.55,1,0,0,0,1,0,0,1
1,42,0,5000,18,39.46,1,0,0,0,1,0,0,1
1,43,0,16507,48,19.56,1,0,0,0,1,1,1,4
1,64,1,53500,72,18,2,0,0,0,0,1,1,1
1,52,0,81000,72,16.7,2,0,0,0,0,1,1,4
1,41,0,57500,72,17,2,0,0,0,1,0,0,1
1,49,0,1000,3,12.68,1,0,0,0,1,0,0,1
1,45,1,74000,72,15,1,0,0,0,1,0,0,1
1,52,1,48530,101,27.03,2,0,0,0,1,0,0,3
1,58,1,3022,24,12.68,1,0,0,0,1,1,1,4
1,38,0,3390,12,16.98,1,0,0,0,1,0,0,1
1,65,0,20100,24,36.28,1,0,0,0,1,0,0,1
1,65,0,2000,36,53.97,2,0,0,0,1,0,0,1
1,44,0,10100,24,30.55,2,0,0,0,1,0,0,1
1,43,0,22800,72,15,2,0,0,0,1,0,0,1
1,43,1,50500,72,15,1,0,0,0,1,0,0,1
1,51,0,1333,12,12.68,1,0,0,0,1,0,0,1
1,58,1,1000,10,12.68,1,0,0,0,1,0,0,1
1,68,0,8579.19,55,0,2,0,0,0,1,0,0,3
1,37,1,1054,6,12.68,1,0,0,0,1,0,0,1
1,52,1,6000,24,40.96,2,0,0,0,1,0,0,1
1,52,1,7600,24,40.96,2,0,0,0,1,0,0,1
1,64,0,1327,15,12.68,1,0,0,0,1,1,1,1
1,40,0,1000,5,12.68,1,0,0,0,1,0,0,1
1,51,0,1500,12,12.68,1,0,0,0,1,0,0,1
1,54,1,1764,10,12.68,1,0,0,0,1,0,1,1
1,53,0,3000,12,19.56,1,0,0,0,0,0,0,1
1,43,0,31000,72,17,1,0,0,0,1,0,0,1
1,58,1,25000,48,17,1,0,0,0,1,0,0,1
1,46,0,3130,12,16.98,1,0,0,0,1,0,0,1
1,33,0,30000,48,28.51,2,0,0,0,0,0,0,3
1,29,0,1000,6,16.98,2,0,0,0,1,0,0,1
1,35,0,726,5,12.68,1,0,0,0,1,0,0,1
1,56,1,3000,10,19.56,1,0,0,0,1,0,0,1
1,33,1,693,12,12.68,1,0,0,0,1,0,0,1
1,40,0,48500,72,15,2,0,0,0,1,0,0,1
1,72,0,1200,12,12.68,1,0,0,0,1,0,0,1
1,65,1,3550,18,50.96,1,0,0,0,1,0,0,1
1,39,0,292,5,12.68,1,0,0,0,1,0,0,1
1,39,0,1275,6,12.68,1,0,0,0,1,0,0,4
1,61,1,40000,48,28.77,2,0,0,0,1,0,0,1
1,46,0,800,5,12.68,1,0,0,0,1,0,0,1
1,49,0,534,6,12.68,1,0,0,0,1,0,0,1
1,57,1,5000,15,35.89,2,0,0,0,1,0,0,1
1,64,1,60000,72,16.7,2,0,0,0,1,1,1,1
1,65,0,1351,12,12.68,1,0,0,0,1,0,0,1
1,40,1,45674,48,19.56,1,0,0,0,1,1,1,4
1,40,1,3000,12,19.56,1,0,0,0,1,1,1,4
1,40,1,24700,36,19.56,1,0,0,0,1,1,1,4
1,40,1,1100,2,12.68,1,0,0,0,1,1,1,1
